"transaction_id","customer_id","flight_destination","flight_date","n_guests","booking_date","total_spend","flight_type"
13151,6584,"Domestic",2022-04-25,1,2022-04-09,1000,"One-way"
13152,6585,"Domestic",2022-11-24,2,2022-11-09,1632.35201624227,"Round-Trip"
13153,6585,"Domestic",2022-05-07,1,2022-04-23,4422.62001672816,"One-way"
13154,6585,"Domestic",2022-11-05,6,2022-10-22,1602.37612095648,"One-way"
13155,6585,"Domestic",2022-11-12,4,2022-10-27,11758.2565309641,"One-way"
13156,6586,"Domestic",2022-11-28,2,2022-11-08,9408.68506202484,"Round-Trip"
13157,6587,"Domestic",2022-05-15,6,2022-04-30,6717.85137116478,"Round-Trip"
13158,6588,"Domestic",2022-05-02,1,2022-04-14,6316.94096310658,"Round-Trip"
13159,6589,"Long Haul",2022-06-09,3,2022-04-26,24338.5955543685,"One-way"
13160,6589,"Domestic",2022-04-25,1,2022-04-16,1000,"One-way"
13161,6589,"Domestic",2022-05-05,1,2022-04-17,2902.63782448414,"One-way"
13162,6590,"Domestic",2022-05-27,4,2022-05-11,12660.1267729577,"Round-Trip"
13163,6590,"Short Haul",2022-11-06,4,2022-09-06,14194.5516686857,"One-way"
13164,6590,"Domestic",2022-05-09,4,2022-04-23,2746.38955758565,"One-way"
13165,6590,"Short Haul",2022-11-17,2,2022-10-11,10651.4440959478,"One-way"
13166,6591,"Domestic",2022-05-23,5,2022-05-05,14887.9188205457,"Open Jaw"
13167,6592,"Short Haul",2022-05-13,1,2022-03-22,9458.59287543015,"Round-Trip"
13168,6593,"Domestic",2022-04-06,1,2022-03-24,1648.01184347022,"One-way"
13169,6594,"Long Haul",2022-04-15,1,2022-02-14,10910.7792226791,"One-way"
13170,6594,"Long Haul",2022-11-28,5,2022-09-15,81096.2351207504,"Round-Trip"
13171,6595,"Domestic",2022-05-07,3,2022-04-27,3202.99772280622,"Round-Trip"
13172,6596,"Domestic",2022-12-07,1,2022-11-27,2930.13119399743,"One-way"
13173,6597,"Domestic",2022-12-11,3,2022-11-15,8828.3130418856,"One-way"
13174,6597,"Short Haul",2022-11-27,2,2022-10-02,11996.287847866,"One-way"
13175,6597,"Domestic",2022-10-31,2,2022-10-20,5066.46199982902,"One-way"
13176,6598,"Domestic",2022-03-18,1,2022-03-07,1350.13706678241,"One-way"
13177,6599,"Long Haul",2022-11-29,1,2022-09-28,11120.397750838,"One-way"
13178,6600,"Domestic",2022-11-16,5,2022-10-30,13416.7131154468,"Round-Trip"
13179,6600,"Domestic",2022-11-26,1,2022-11-10,2171.38982443816,"One-way"
13180,6601,"Domestic",2022-10-18,2,2022-10-01,1311.97880132465,"Round-Trip"
13181,6601,"Long Haul",2022-06-09,1,2022-04-20,15542.9945233693,"One-way"
13182,6602,"Long Haul",2022-11-26,4,2022-09-11,39055.1825508989,"One-way"
13183,6602,"Domestic",2022-11-24,4,2022-11-07,4928.89327723896,"One-way"
13184,6603,"Short Haul",2022-10-25,8,2022-08-27,100987.397994438,"Round-Trip"
13185,6604,"Short Haul",2022-12-10,3,2022-10-12,9597.98980821278,"One-way"
13186,6604,"Long Haul",2022-10-31,1,2022-09-06,8116.28405267491,"One-way"
13187,6605,"Short Haul",2022-12-20,1,2022-10-28,13598.1534131938,"Round-Trip"
13188,6605,"Domestic",2022-11-14,4,2022-11-01,3504.90511632588,"One-way"
13189,6605,"Long Haul",2022-06-07,2,2022-04-01,44686.2421360736,"Round-Trip"
13190,6605,"Long Haul",2022-11-30,3,2022-09-24,31323.1415106588,"One-way"
13191,6605,"Domestic",2022-11-18,1,2022-11-03,2884.34955380546,"One-way"
13192,6606,"Long Haul",2022-05-09,1,2022-03-03,10424.111132544,"One-way"
13193,6606,"Short Haul",2022-10-07,1,2022-08-14,7215.90048716773,"One-way"
13194,6607,"Long Haul",2022-04-13,1,2022-01-31,30591.4203863678,"Round-Trip"
13195,6607,"Long Haul",2022-12-31,1,2022-11-03,13284.2795306715,"One-way"
13196,6608,"Short Haul",2022-04-14,1,2022-02-17,4660.24408587169,"One-way"
13197,6608,"Short Haul",2022-12-31,1,2022-11-05,4493.70370725,"One-way"
13198,6609,"Domestic",2022-05-27,3,2022-05-18,4573.79957452213,"One-way"
13199,6609,"Short Haul",2022-06-02,1,2022-04-14,5529.98210192,"One-way"
13200,6610,"Domestic",2022-06-04,1,2022-05-22,3663.32289552652,"One-way"
13201,6611,"Long Haul",2022-11-16,1,2022-09-18,14560.5131775886,"Round-Trip"
13202,6611,"Long Haul",2022-10-28,1,2022-08-22,8826.54914245432,"One-way"
13203,6612,"Long Haul",2022-11-03,4,2022-09-10,41973.4201766362,"One-way"
13204,6612,"Domestic",2022-11-15,3,2022-10-28,2383.39612057719,"One-way"
13205,6613,"Short Haul",2022-11-18,3,2022-09-21,39145.378526347,"Round-Trip"
13206,6614,"Domestic",2022-04-22,1,2022-04-01,1608.45579166148,"Round-Trip"
13207,6614,"Domestic",2022-05-27,1,2022-05-19,8201.9773504249,"Round-Trip"
13208,6615,"Short Haul",2022-11-11,1,2022-09-19,5537.14326943278,"One-way"
13209,6615,"Domestic",2022-11-29,1,2022-11-11,1191.70405180823,"Round-Trip"
13210,6615,"Domestic",2022-11-20,1,2022-11-07,2459.448446533,"Round-Trip"
13211,6615,"Domestic",2022-10-25,1,2022-10-03,2323.72197492105,"One-way"
13212,6615,"Domestic",2022-11-18,1,2022-11-02,1818.60209466308,"One-way"
13213,6615,"Domestic",2022-11-30,3,2022-11-15,1980.74294542634,"One-way"
13214,6616,"Domestic",2022-05-07,1,2022-04-29,1630.89031202278,"One-way"
13215,6616,"Domestic",2022-10-25,1,2022-10-11,4038.58575700185,"One-way"
13216,6616,"Long Haul",2022-11-25,1,2022-09-16,10383.1883698275,"One-way"
13217,6617,"Long Haul",2022-11-07,1,2022-09-12,15648.7582207765,"One-way"
13218,6617,"Long Haul",2022-05-08,1,2022-03-10,14688.1995016886,"Round-Trip"
13219,6617,"Short Haul",2022-11-09,1,2022-09-14,6967.98959443344,"One-way"
13220,6618,"Domestic",2022-06-05,1,2022-05-15,4966.9395533724,"One-way"
13221,6618,"Long Haul",2022-06-21,4,2022-04-21,30948.8346884871,"One-way"
13222,6618,"Domestic",2022-11-20,5,2022-11-06,1871.13965810808,"One-way"
13223,6618,"Short Haul",2022-11-23,1,2022-09-19,11486.0581103439,"Round-Trip"
13224,6618,"Domestic",2022-04-20,1,2022-04-02,1000,"One-way"
13225,6619,"Domestic",2022-05-21,2,2022-05-02,3123.79246144071,"One-way"
13226,6619,"Domestic",2022-12-11,1,2022-11-20,5739.10346346616,"One-way"
13227,6619,"Short Haul",2022-05-04,3,2022-03-13,19722.1940979063,"One-way"
13228,6619,"Long Haul",2022-05-17,2,2022-03-22,23217.3361478738,"One-way"
13229,6620,"Domestic",2022-11-02,1,2022-10-09,1000,"One-way"
13230,6620,"Long Haul",2022-09-29,1,2022-07-31,24662.8937940946,"Round-Trip"
13231,6621,"Short Haul",2022-11-16,3,2022-09-13,36950.7237523449,"Round-Trip"
13232,6621,"Domestic",2022-04-27,2,2022-04-08,5402.82342842014,"Open Jaw"
13233,6621,"Domestic",2022-11-20,5,2022-11-03,8853.80143293018,"One-way"
13234,6622,"Short Haul",2022-12-08,3,2022-10-16,14525.5002126355,"One-way"
13235,6622,"Domestic",2022-12-01,1,2022-11-09,2511.23397569526,"One-way"
13236,6623,"Domestic",2022-11-18,2,2022-10-31,3728.69906756655,"Round-Trip"
13237,6624,"Long Haul",2022-06-09,2,2022-04-14,20658.239098458,"One-way"
13238,6625,"Domestic",2022-10-25,1,2022-10-16,2694.94560049861,"Round-Trip"
13239,6626,"Domestic",2022-06-05,1,2022-05-24,2167.39260253789,"One-way"
13240,6626,"Domestic",2022-11-14,3,2022-11-06,7045.60363943657,"One-way"
13241,6627,"Domestic",2022-12-03,1,2022-11-22,1013.93630042539,"One-way"
13242,6627,"Long Haul",2022-11-01,1,2022-08-29,21128.0777218632,"Round-Trip"
13243,6627,"Long Haul",2022-05-14,1,2022-02-28,15200.6864453469,"One-way"
13244,6628,"Short Haul",2022-10-13,2,2022-08-07,12053.9003994225,"One-way"
13245,6629,"Domestic",2022-12-19,1,2022-12-07,1402.70180967746,"One-way"
13246,6630,"Domestic",2022-11-24,1,2022-11-14,2697.74328007313,"One-way"
13247,6630,"Short Haul",2022-12-04,1,2022-09-28,7298.83804323612,"One-way"
13248,6631,"Long Haul",2022-11-12,2,2022-09-16,14250.5791710362,"One-way"
13249,6632,"Domestic",2022-12-09,3,2022-11-14,16905.6992541237,"Round-Trip"
13250,6633,"Domestic",2022-11-06,4,2022-10-19,5407.10200856347,"Round-Trip"
13251,6634,"Long Haul",2022-11-16,3,2022-09-23,33191.5134503203,"One-way"
13252,6635,"Short Haul",2022-11-03,2,2022-09-07,12914.3201550032,"One-way"
13253,6636,"Short Haul",2022-10-22,2,2022-09-01,13629.866164252,"One-way"
13254,6636,"Domestic",2022-06-15,1,2022-06-02,1831.48339709961,"One-way"
13255,6637,"Long Haul",2022-11-16,1,2022-09-12,16869.3381517822,"Round-Trip"
13256,6637,"Domestic",2022-10-26,1,2022-10-13,3211.67808914698,"One-way"
13257,6637,"Domestic",2022-11-24,3,2022-11-07,5734.70578485162,"One-way"
13258,6638,"Domestic",2022-10-23,2,2022-10-07,5668.72600557733,"One-way"
13259,6639,"Short Haul",2022-10-30,1,2022-09-02,4555.50986538742,"One-way"
13260,6640,"Domestic",2022-10-24,1,2022-10-08,2219.16018625861,"One-way"
13261,6640,"Short Haul",2022-11-03,1,2022-09-19,6508.77862235466,"One-way"
13262,6641,"Domestic",2022-11-14,1,2022-11-07,4651.48512405718,"Round-Trip"
13263,6641,"Domestic",2022-05-26,1,2022-05-15,5041.43101523799,"Round-Trip"
13264,6641,"Domestic",2022-04-19,3,2022-04-07,7140.75845096653,"One-way"
13265,6641,"Domestic",2022-05-10,1,2022-05-02,1225.92951041869,"One-way"
13266,6642,"Domestic",2022-11-21,3,2022-10-31,16889.0616912973,"Round-Trip"
13267,6643,"Domestic",2022-05-18,1,2022-05-02,6483.35486478552,"Round-Trip"
13268,6643,"Domestic",2022-11-06,3,2022-10-20,9864.20088678098,"Open Jaw"
13269,6644,"Short Haul",2022-12-03,1,2022-10-13,5598.77576680369,"One-way"
13270,6645,"Short Haul",2022-11-26,1,2022-09-24,5706.56014522167,"One-way"
13271,6646,"Long Haul",2022-05-23,4,2022-03-31,24604.269170124,"One-way"
13272,6646,"Domestic",2022-11-06,2,2022-10-20,9928.05007755448,"Open Jaw"
13273,6647,"Domestic",2022-04-27,1,2022-04-12,5133.92282987375,"Open Jaw"
13274,6648,"Domestic",2022-11-08,5,2022-10-21,16467.1679783472,"Round-Trip"
13275,6648,"Short Haul",2022-06-09,3,2022-04-13,24622.7697856805,"Open Jaw"
13276,6648,"Short Haul",2022-11-18,2,2022-09-15,9331.83423555405,"One-way"
13277,6649,"Short Haul",2022-04-27,6,2022-02-24,41507.706948707,"Round-Trip"
13278,6650,"Domestic",2022-06-11,1,2022-05-27,2912.00129018563,"One-way"
13279,6650,"Domestic",2022-06-08,1,2022-05-15,3285.88446436454,"One-way"
13280,6651,"Domestic",2022-11-21,1,2022-11-09,1000,"One-way"
13281,6651,"Domestic",2022-06-03,1,2022-05-21,2845.36647606578,"One-way"
13282,6652,"Long Haul",2022-10-23,3,2022-08-27,38694.6984696259,"One-way"
13283,6653,"Short Haul",2022-11-21,1,2022-09-27,5918.31932534711,"One-way"
13284,6653,"Domestic",2022-12-14,1,2022-11-26,7311.15735662832,"Round-Trip"
13285,6653,"Long Haul",2022-12-07,1,2022-10-22,12826.5222413077,"Round-Trip"
13286,6654,"Short Haul",2022-12-21,1,2022-10-27,2711.25599315118,"One-way"
13287,6655,"Domestic",2022-06-01,1,2022-05-19,1569.06454329864,"One-way"
13288,6655,"Domestic",2022-11-01,4,2022-10-13,8859.50822326944,"One-way"
13289,6656,"Domestic",2022-11-01,3,2022-10-14,9132.69968828791,"One-way"
13290,6656,"Long Haul",2022-11-27,3,2022-10-02,21138.4616090955,"One-way"
13291,6656,"Long Haul",2022-04-05,3,2022-02-15,22075.8117159714,"One-way"
13292,6657,"Short Haul",2022-11-25,6,2022-10-19,40032.217665863,"One-way"
13293,6657,"Long Haul",2022-11-10,1,2022-09-11,12757.6608594286,"One-way"
13294,6658,"Short Haul",2022-11-29,3,2022-10-10,25891.1382835791,"Round-Trip"
13295,6658,"Long Haul",2022-10-30,3,2022-09-05,54812.5125216355,"Round-Trip"
13296,6658,"Short Haul",2022-05-03,1,2022-02-28,2911.75772567692,"One-way"
13297,6659,"Domestic",2022-05-20,1,2022-05-03,3343.00098303931,"Open Jaw"
13298,6660,"Domestic",2022-05-22,2,2022-05-03,6678.14156536122,"Open Jaw"
13299,6661,"Domestic",2022-11-30,1,2022-11-20,4071.59339754828,"Round-Trip"
13300,6661,"Domestic",2022-10-22,1,2022-10-11,1799.72630318402,"One-way"
13301,6662,"Long Haul",2022-10-24,1,2022-08-10,15017.1328253104,"Round-Trip"
13302,6662,"Domestic",2022-11-11,2,2022-10-25,12001.190743449,"Round-Trip"
13303,6663,"Domestic",2022-04-27,4,2022-04-12,7842.6267915292,"One-way"
13304,6664,"Short Haul",2022-05-28,1,2022-03-17,7261.68052287659,"Round-Trip"
13305,6664,"Domestic",2022-11-19,1,2022-11-09,3020.54208501838,"Open Jaw"
13306,6664,"Long Haul",2022-05-09,3,2022-03-10,37186.2713381893,"One-way"
13307,6665,"Short Haul",2022-12-10,1,2022-10-18,11864.2379091661,"Round-Trip"
13308,6666,"Domestic",2022-05-07,3,2022-04-16,8512.45374812127,"One-way"
13309,6667,"Long Haul",2022-12-20,1,2022-10-29,17600.4213121996,"Round-Trip"
13310,6668,"Domestic",2022-11-15,1,2022-11-01,1444.1484891414,"One-way"
13311,6669,"Long Haul",2022-04-25,1,2022-02-21,22014.33566477,"Round-Trip"
13312,6669,"Short Haul",2022-05-17,1,2022-03-19,11436.9464695777,"One-way"
13313,6670,"Domestic",2022-06-10,2,2022-05-27,3980.75379352367,"Open Jaw"
13314,6670,"Short Haul",2022-12-03,3,2022-10-11,18567.4060840032,"One-way"
13315,6671,"Domestic",2022-05-06,1,2022-04-22,7161.46475102194,"Round-Trip"
13316,6671,"Domestic",2022-11-01,1,2022-10-16,1000,"Round-Trip"
13317,6672,"Domestic",2022-05-25,1,2022-05-06,2322.05979898723,"Round-Trip"
13318,6673,"Domestic",2022-04-23,2,2022-04-03,3786.82334074852,"One-way"
13319,6673,"Domestic",2022-05-19,2,2022-05-07,7111.96027898213,"One-way"
13320,6674,"Domestic",2022-04-28,2,2022-04-08,4993.76373480105,"Open Jaw"
13321,6675,"Domestic",2022-05-28,3,2022-05-09,7855.57064306095,"Round-Trip"
13322,6675,"Short Haul",2022-11-19,1,2022-09-09,13470.3080199362,"Round-Trip"
13323,6676,"Domestic",2022-05-01,1,2022-04-19,1910.16124703891,"Open Jaw"
13324,6676,"Domestic",2022-11-01,4,2022-10-22,6320.91409045383,"One-way"
13325,6677,"Domestic",2022-05-24,1,2022-05-09,1711.06756685937,"Round-Trip"
13326,6677,"Domestic",2022-05-11,1,2022-04-27,4196.43207894301,"One-way"
13327,6678,"Domestic",2022-10-27,3,2022-10-12,4401.03212934333,"One-way"
13328,6679,"Domestic",2022-10-30,3,2022-10-14,3857.50692360997,"Round-Trip"
13329,6679,"Domestic",2022-05-13,3,2022-04-28,2507.26773897162,"One-way"
13330,6680,"Short Haul",2022-12-17,1,2022-10-20,10363.022387221,"One-way"
13331,6681,"Domestic",2022-05-09,1,2022-04-29,4385.41325460975,"Round-Trip"
13332,6681,"Short Haul",2022-06-26,1,2022-04-28,7071.31894838341,"Round-Trip"
13333,6682,"Short Haul",2022-04-28,5,2022-02-23,33683.5973168181,"One-way"
13334,6683,"Domestic",2022-12-07,1,2022-11-18,3862.26922703319,"Round-Trip"
13335,6683,"Domestic",2022-11-13,1,2022-10-31,3968.15994994015,"One-way"
13336,6683,"Long Haul",2022-10-14,1,2022-08-22,15154.4791904677,"One-way"
13337,6683,"Domestic",2022-03-20,1,2022-03-07,9546.57321338769,"Round-Trip"
13338,6683,"Domestic",2022-04-26,3,2022-04-11,3290.96602600793,"One-way"
13339,6684,"Domestic",2022-11-20,3,2022-11-07,2552.64858319248,"One-way"
13340,6685,"Short Haul",2022-11-22,1,2022-10-02,5493.97198530933,"One-way"
13341,6685,"Short Haul",2022-11-04,4,2022-09-11,23416.8509378437,"One-way"
13342,6685,"Domestic",2022-12-22,1,2022-12-11,6539.3903222195,"Round-Trip"
13343,6686,"Domestic",2022-11-11,4,2022-10-28,8203.91296792392,"One-way"
13344,6686,"Domestic",2022-06-06,1,2022-05-24,1000,"One-way"
13345,6686,"Short Haul",2022-05-03,1,2022-02-26,3604.93374052299,"One-way"
13346,6687,"Long Haul",2022-04-28,1,2022-03-03,9417.59878003631,"One-way"
13347,6688,"Domestic",2022-11-24,2,2022-11-05,3094.74303163686,"One-way"
13348,6689,"Short Haul",2022-11-22,1,2022-09-17,7939.92740956173,"One-way"
13349,6690,"Domestic",2022-11-22,3,2022-11-02,1000,"One-way"
13350,6690,"Domestic",2022-10-15,4,2022-10-02,11514.0594949544,"One-way"
13351,6690,"Long Haul",2022-05-27,3,2022-03-08,73131.2821577571,"Round-Trip"
13352,6691,"Domestic",2022-05-04,1,2022-04-21,2907.69186272955,"One-way"
13353,6691,"Domestic",2022-05-16,1,2022-05-01,1000,"One-way"
13354,6691,"Domestic",2022-05-11,3,2022-04-23,1000,"One-way"
13355,6692,"Short Haul",2022-11-19,1,2022-09-19,7390.291910151,"Round-Trip"
13356,6693,"Domestic",2022-04-25,1,2022-04-07,1790.4934236662,"One-way"
13357,6693,"Domestic",2022-11-24,6,2022-11-14,4277.9145585683,"One-way"
13358,6694,"Long Haul",2022-11-17,1,2022-09-18,6927.47450482931,"One-way"
13359,6694,"Domestic",2022-11-19,1,2022-11-05,3341.21470709469,"Round-Trip"
13360,6695,"Domestic",2022-04-27,3,2022-04-12,7329.43443022127,"One-way"
13361,6696,"Long Haul",2022-06-05,3,2022-04-11,37686.0460703276,"One-way"
13362,6697,"Long Haul",2022-06-14,4,2022-04-11,60940.2517676563,"One-way"
13363,6697,"Domestic",2022-06-15,1,2022-06-01,1697.4079529057,"One-way"
13364,6698,"Short Haul",2022-01-03,1,2021-11-14,6145.71868477729,"Open Jaw"
13365,6698,"Domestic",2022-05-08,5,2022-04-25,10136.6945735914,"One-way"
13366,6698,"Domestic",2022-06-20,1,2022-05-31,2422.24000726759,"One-way"
13367,6699,"Domestic",2022-06-09,1,2022-06-01,1000,"One-way"
13368,6699,"Domestic",2022-10-13,1,2022-10-04,2318.28523665356,"One-way"
13369,6700,"Long Haul",2022-05-04,1,2022-03-12,5818.14546025495,"One-way"
13370,6700,"Short Haul",2022-12-10,3,2022-10-13,12354.871633393,"One-way"
13371,6701,"Short Haul",2022-11-15,1,2022-09-09,16015.2936984617,"Round-Trip"
13372,6701,"Long Haul",2022-12-08,4,2022-10-07,90286.5339145811,"Round-Trip"
13373,6702,"Short Haul",2022-05-27,1,2022-03-19,10579.5404413422,"Round-Trip"
13374,6702,"Short Haul",2022-11-13,3,2022-09-04,52024.979477548,"Round-Trip"
13375,6702,"Short Haul",2022-12-03,1,2022-10-03,8798.21090222986,"Round-Trip"
13376,6703,"Domestic",2022-12-17,1,2022-12-06,1000,"One-way"
13377,6703,"Domestic",2022-11-10,1,2022-10-26,1041.89373481944,"One-way"
13378,6704,"Short Haul",2022-11-12,5,2022-09-16,20037.4928463761,"One-way"
13379,6704,"Domestic",2022-11-29,4,2022-11-12,6845.5417679851,"One-way"
13380,6705,"Domestic",2022-05-29,5,2022-05-17,8872.89019685671,"One-way"
13381,6705,"Long Haul",2022-05-12,4,2022-03-17,22828.8683516071,"One-way"
13382,6706,"Domestic",2022-05-14,1,2022-04-21,3069.55432553726,"One-way"
13383,6707,"Short Haul",2022-11-29,1,2022-09-17,3197.9629673583,"One-way"
13384,6708,"Short Haul",2022-10-27,2,2022-08-28,16688.1559096713,"One-way"
13385,6708,"Domestic",2022-04-22,1,2022-04-03,3536.40809968494,"One-way"
13386,6708,"Domestic",2022-06-05,1,2022-05-22,1000,"One-way"
13387,6709,"Short Haul",2022-05-05,5,2022-03-16,26272.6898694061,"One-way"
13388,6710,"Short Haul",2022-06-02,1,2022-04-11,4668.60688829979,"One-way"
13389,6710,"Long Haul",2022-05-18,1,2022-03-24,13411.9561351195,"Round-Trip"
13390,6710,"Long Haul",2022-01-08,1,2021-11-12,9814.62594825349,"One-way"
13391,6711,"Domestic",2022-05-22,1,2022-05-03,3204.26547034509,"Round-Trip"
13392,6712,"Domestic",2022-12-12,1,2022-12-02,4733.93850127572,"One-way"
13393,6712,"Domestic",2022-11-09,3,2022-10-26,1000,"One-way"
13394,6712,"Domestic",2022-04-26,4,2022-04-11,9797.91498959135,"One-way"
13395,6713,"Domestic",2022-11-06,4,2022-10-25,4118.99517314157,"One-way"
13396,6713,"Short Haul",2022-05-14,1,2022-03-18,7561.42436438554,"One-way"
13397,6713,"Domestic",2022-11-15,2,2022-10-28,1000,"One-way"
13398,6714,"Domestic",2022-05-16,1,2022-04-26,1880.03554663126,"Round-Trip"
13399,6714,"Long Haul",2022-10-30,1,2022-09-03,8262.75771628859,"One-way"
13400,6714,"Short Haul",2022-05-23,1,2022-03-21,6286.41430028943,"One-way"
13401,6714,"Domestic",2022-12-12,1,2022-12-01,2802.46705207027,"One-way"
13402,6714,"Domestic",2022-05-29,1,2022-05-17,3895.19521807204,"One-way"
13403,6715,"Domestic",2022-12-17,1,2022-12-04,3004.82364252949,"One-way"
13404,6715,"Domestic",2022-05-12,5,2022-05-02,6075.86123256147,"One-way"
13405,6716,"Long Haul",2022-10-23,1,2022-08-16,20076.1339566168,"Round-Trip"
13406,6716,"Long Haul",2022-06-24,3,2022-04-17,57331.0016534403,"Round-Trip"
13407,6716,"Short Haul",2022-12-04,1,2022-10-20,7920.38968544508,"One-way"
13408,6716,"Short Haul",2022-06-08,1,2022-04-02,10568.9691580803,"One-way"
13409,6717,"Domestic",2022-05-05,1,2022-04-25,1000,"One-way"
13410,6718,"Long Haul",2022-11-14,1,2022-09-05,14822.4244297914,"Round-Trip"
13411,6718,"Long Haul",2022-10-26,1,2022-08-23,7963.36075471033,"One-way"
13412,6719,"Long Haul",2022-11-11,1,2022-09-24,23769.3225651888,"Round-Trip"
13413,6719,"Domestic",2022-11-06,3,2022-10-23,14706.8177882741,"Round-Trip"
13414,6719,"Domestic",2022-04-27,1,2022-04-11,4766.02153859107,"Round-Trip"
13415,6720,"Domestic",2022-11-21,2,2022-11-03,3797.83075433004,"One-way"
13416,6720,"Long Haul",2022-05-25,2,2022-04-04,33289.6069535714,"Round-Trip"
13417,6720,"Short Haul",2022-11-02,1,2022-09-08,8044.57086547448,"Round-Trip"
13418,6720,"Domestic",2022-05-10,3,2022-04-27,3290.99274841692,"One-way"
13419,6721,"Long Haul",2022-05-28,7,2022-03-21,56391.837671282,"One-way"
13420,6721,"Domestic",2022-05-15,2,2022-05-04,2767.2578596941,"Round-Trip"
13421,6722,"Long Haul",2022-04-29,2,2022-02-19,31547.4037637174,"Round-Trip"
13422,6722,"Long Haul",2022-06-22,2,2022-04-27,38610.0689785338,"Round-Trip"
13423,6723,"Domestic",2022-05-16,5,2022-05-05,9280.26674856163,"One-way"
13424,6723,"Domestic",2022-05-20,3,2022-04-28,2573.90652843855,"One-way"
13425,6724,"Domestic",2022-05-14,3,2022-04-26,6223.55301037794,"One-way"
13426,6724,"Domestic",2022-10-22,4,2022-10-01,2363.51771273248,"One-way"
13427,6724,"Long Haul",2022-11-05,3,2022-09-08,27073.4687475664,"One-way"
13428,6725,"Domestic",2022-11-26,4,2022-11-18,21602.5959682299,"Round-Trip"
13429,6726,"Domestic",2022-11-13,1,2022-10-29,3659.35024528329,"One-way"
13430,6726,"Domestic",2022-11-02,1,2022-10-15,3916.57998280635,"Round-Trip"
13431,6727,"Domestic",2022-12-20,1,2022-12-08,1000,"One-way"
13432,6728,"Short Haul",2022-06-22,7,2022-04-19,50003.8858610905,"Round-Trip"
13433,6728,"Short Haul",2022-10-22,1,2022-08-24,5510.3077395383,"One-way"
13434,6728,"Domestic",2022-11-12,1,2022-10-23,2535.12444459896,"One-way"
13435,6729,"Domestic",2022-11-18,1,2022-11-03,2078.25898527243,"Round-Trip"
13436,6729,"Domestic",2022-12-06,1,2022-11-22,1762.13677010543,"One-way"
13437,6729,"Short Haul",2022-04-30,1,2022-02-24,3085.11367618279,"One-way"
13438,6730,"Domestic",2022-05-17,2,2022-05-05,5499.79582167174,"One-way"
