"customer_id","age","sex","region","major_region","married","no_of_children"
5970,15,"F","Region 11 - Davao","Mindanao",TRUE,1
5971,16,"F","Region 4 - CALABARZON","Luzon",FALSE,0
5972,38,"F","NCR","Luzon",FALSE,0
5973,30,"F","BARMM","Mindanao",TRUE,0
5974,37,"F","Region 1 - Ilocos","Luzon",FALSE,1
5975,18,"M","Region 4 - CALABARZON","Luzon",FALSE,0
5976,27,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
5977,32,"M","Region 13 - Caraga","Mindanao",TRUE,0
5978,38,"F","Region 7 - C. Visayas","Visayas",FALSE,0
5979,26,"M","NCR","Luzon",FALSE,0
5980,19,"M","Region 9 - Zamboanga","Mindanao",FALSE,0
5981,15,"M","Region 9 - Zamboanga","Mindanao",TRUE,0
5982,30,"F","Region 5 - Bicol","Luzon",TRUE,0
5983,34,"F","NCR","Luzon",TRUE,0
5984,37,"F","Region 4 - CALABARZON","Luzon",TRUE,0
5985,38,"F","Region 5 - Bicol","Luzon",TRUE,2
5986,57,"F","BARMM","Mindanao",TRUE,1
5987,26,"F","Region 6 - W. Visayas","Visayas",FALSE,0
5988,27,"F","Region 2 - Cagayan","Luzon",FALSE,0
5989,18,"M","Region 3 - Central Luzon","Luzon",FALSE,0
5990,29,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
5991,24,"M","Region 4 - CALABARZON","Luzon",FALSE,0
5992,24,"M","Region 3 - Central Luzon","Luzon",TRUE,0
5993,22,"M","Region 9 - Zamboanga","Mindanao",FALSE,0
5994,32,"F","BARMM","Mindanao",FALSE,0
5995,29,"M","BARMM","Mindanao",FALSE,0
5996,36,"M","Region 13 - Caraga","Mindanao",FALSE,0
5997,41,"Other","MIMAROPA","Luzon",FALSE,0
5998,32,"F","Region 4 - CALABARZON","Luzon",FALSE,0
5999,15,"M","Region 6 - W. Visayas","Visayas",FALSE,0
6000,18,"F","Region 4 - CALABARZON","Luzon",TRUE,1
6001,27,"F","Region 7 - C. Visayas","Visayas",TRUE,1
6002,20,"F","BARMM","Mindanao",TRUE,0
6003,21,"M","Region 1 - Ilocos","Luzon",FALSE,0
6004,38,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
6005,21,"F","Region 1 - Ilocos","Luzon",TRUE,0
6006,18,"M","Region 1 - Ilocos","Luzon",TRUE,3
6007,34,"F","Region 9 - Zamboanga","Mindanao",TRUE,0
6008,23,"F","NCR","Luzon",FALSE,0
6009,41,"M","Region 11 - Davao","Mindanao",FALSE,2
6010,31,"M","NCR","Luzon",TRUE,1
6011,40,"M","Region 8 - E. Visayas","Visayas",TRUE,3
6012,33,"M","Region 5 - Bicol","Luzon",FALSE,0
6013,28,"M","Region 8 - E. Visayas","Visayas",FALSE,0
6014,43,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
6015,38,"M","Region 13 - Caraga","Mindanao",FALSE,0
6016,31,"Other","NCR","Luzon",FALSE,0
6017,19,"F","Region 11 - Davao","Mindanao",FALSE,0
6018,25,"F","Region 11 - Davao","Mindanao",TRUE,2
6019,33,"F","Region 7 - C. Visayas","Visayas",FALSE,0
6020,26,"M","Region 5 - Bicol","Luzon",FALSE,0
6021,27,"M","Region 7 - C. Visayas","Visayas",TRUE,0
6022,21,"M","Region 3 - Central Luzon","Luzon",FALSE,0
6023,33,"F","Region 2 - Cagayan","Luzon",FALSE,0
6024,27,"M","Region 3 - Central Luzon","Luzon",FALSE,0
6025,43,"F","Region 4 - CALABARZON","Luzon",TRUE,0
6026,21,"M","Region 7 - C. Visayas","Visayas",FALSE,0
6027,24,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6028,39,"F","NCR","Luzon",FALSE,0
6029,37,"M","Region 3 - Central Luzon","Luzon",FALSE,0
6030,43,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
6031,37,"F","Region 8 - E. Visayas","Visayas",TRUE,0
6032,23,"F","Region 7 - C. Visayas","Visayas",FALSE,0
6033,38,"F","Region 4 - CALABARZON","Luzon",FALSE,0
6034,26,"M","Region 4 - CALABARZON","Luzon",FALSE,0
6035,45,"F","Region 13 - Caraga","Mindanao",TRUE,0
6036,45,"M","Region 9 - Zamboanga","Mindanao",FALSE,0
6037,45,"Other","MIMAROPA","Luzon",FALSE,0
6038,29,"F","Region 11 - Davao","Mindanao",TRUE,0
6039,25,"F","MIMAROPA","Luzon",FALSE,0
6040,15,"M","Region 4 - CALABARZON","Luzon",FALSE,0
6041,40,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6042,32,"F","Region 11 - Davao","Mindanao",FALSE,0
6043,37,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
6044,28,"F","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
6045,18,"F","Region 2 - Cagayan","Luzon",FALSE,0
6046,16,"F","Region 13 - Caraga","Mindanao",FALSE,2
6047,41,"F","NCR","Luzon",TRUE,2
6048,28,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
6049,19,"M","Region 8 - E. Visayas","Visayas",FALSE,0
6050,15,"F","Region 7 - C. Visayas","Visayas",TRUE,0
6051,36,"M","Region 4 - CALABARZON","Luzon",TRUE,0
6052,31,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6053,20,"M","Region 4 - CALABARZON","Luzon",TRUE,0
6054,38,"F","BARMM","Mindanao",FALSE,0
6055,30,"F","Region 4 - CALABARZON","Luzon",TRUE,1
6056,18,"F","NCR","Luzon",TRUE,3
6057,33,"F","Region 4 - CALABARZON","Luzon",TRUE,0
6058,15,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6059,43,"M","MIMAROPA","Luzon",FALSE,3
6060,40,"M","Region 3 - Central Luzon","Luzon",FALSE,0
6061,30,"F","Region 8 - E. Visayas","Visayas",FALSE,0
6062,32,"F","NCR","Luzon",FALSE,0
6063,45,"M","Region 7 - C. Visayas","Visayas",FALSE,1
6064,34,"M","Region 4 - CALABARZON","Luzon",FALSE,0
6065,40,"F","BARMM","Mindanao",TRUE,2
6066,37,"F","Region 3 - Central Luzon","Luzon",TRUE,1
6067,44,"M","Region 3 - Central Luzon","Luzon",TRUE,0
6068,26,"F","Region 2 - Cagayan","Luzon",FALSE,0
6069,16,"M","Region 4 - CALABARZON","Luzon",TRUE,0
6070,35,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6071,38,"Other","NCR","Luzon",FALSE,0
6072,47,"M","Region 12 - SOCCKSARGEN","Mindanao",TRUE,1
6073,22,"M","NCR","Luzon",FALSE,0
6074,47,"M","Region 4 - CALABARZON","Luzon",FALSE,0
6075,22,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
6076,27,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
6077,26,"F","NCR","Luzon",FALSE,4
6078,17,"M","Region 8 - E. Visayas","Visayas",FALSE,0
6079,43,"F","Region 4 - CALABARZON","Luzon",FALSE,0
6080,15,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
6081,28,"F","Region 5 - Bicol","Luzon",TRUE,0
6082,34,"F","NCR","Luzon",FALSE,1
6083,51,"F","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
6084,33,"M","Region 3 - Central Luzon","Luzon",FALSE,0
6085,46,"F","Region 12 - SOCCKSARGEN","Mindanao",TRUE,2
6086,46,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6087,28,"M","Region 4 - CALABARZON","Luzon",TRUE,0
6088,28,"M","Region 5 - Bicol","Luzon",TRUE,0
6089,48,"F","Region 13 - Caraga","Mindanao",FALSE,0
6090,42,"F","Region 1 - Ilocos","Luzon",FALSE,0
6091,16,"F","Region 13 - Caraga","Mindanao",FALSE,0
6092,22,"F","Region 7 - C. Visayas","Visayas",FALSE,1
6093,36,"F","Region 4 - CALABARZON","Luzon",FALSE,0
6094,31,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6095,19,"M","NCR","Luzon",TRUE,3
6096,37,"M","Region 7 - C. Visayas","Visayas",FALSE,0
6097,30,"M","Region 2 - Cagayan","Luzon",TRUE,0
6098,42,"M","Region 6 - W. Visayas","Visayas",TRUE,0
6099,29,"F","Region 7 - C. Visayas","Visayas",TRUE,0
6100,36,"F","Region 8 - E. Visayas","Visayas",FALSE,0
6101,28,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6102,17,"F","Region 2 - Cagayan","Luzon",FALSE,0
6103,43,"F","NCR","Luzon",FALSE,0
6104,27,"F","Region 4 - CALABARZON","Luzon",FALSE,0
6105,45,"M","Region 10 - N. Mindanao","Mindanao",TRUE,0
6106,24,"M","Region 3 - Central Luzon","Luzon",TRUE,0
6107,37,"F","Region 5 - Bicol","Luzon",FALSE,0
6108,29,"F","Region 4 - CALABARZON","Luzon",FALSE,1
6109,17,"F","NCR","Luzon",TRUE,1
6110,28,"F","MIMAROPA","Luzon",TRUE,0
6111,17,"F","Region 3 - Central Luzon","Luzon",FALSE,1
6112,51,"Other","NCR","Luzon",FALSE,0
6113,38,"M","Region 5 - Bicol","Luzon",TRUE,0
6114,23,"F","NCR","Luzon",FALSE,0
6115,15,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6116,25,"F","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
6117,45,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
6118,25,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
6119,52,"F","Region 4 - CALABARZON","Luzon",FALSE,0
6120,45,"F","Region 10 - N. Mindanao","Mindanao",TRUE,1
6121,32,"M","Region 7 - C. Visayas","Visayas",TRUE,2
6122,28,"F","Region 11 - Davao","Mindanao",TRUE,0
6123,35,"F","Region 7 - C. Visayas","Visayas",FALSE,0
6124,15,"M","Region 4 - CALABARZON","Luzon",FALSE,0
6125,15,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
6126,47,"F","Region 5 - Bicol","Luzon",FALSE,0
6127,37,"F","Region 5 - Bicol","Luzon",TRUE,3
6128,26,"M","NCR","Luzon",FALSE,0
6129,35,"F","NCR","Luzon",FALSE,0
6130,50,"F","Region 5 - Bicol","Luzon",FALSE,0
6131,35,"M","Region 6 - W. Visayas","Visayas",TRUE,0
6132,43,"M","Region 4 - CALABARZON","Luzon",FALSE,0
6133,46,"M","BARMM","Mindanao",FALSE,0
6134,29,"F","Region 6 - W. Visayas","Visayas",FALSE,0
6135,33,"M","Region 7 - C. Visayas","Visayas",FALSE,0
6136,22,"M","Region 8 - E. Visayas","Visayas",TRUE,0
6137,38,"F","Region 1 - Ilocos","Luzon",FALSE,0
6138,31,"M","Region 1 - Ilocos","Luzon",FALSE,0
6139,26,"F","NCR","Luzon",FALSE,0
6140,29,"M","MIMAROPA","Luzon",FALSE,0
6141,34,"M","Region 5 - Bicol","Luzon",FALSE,0
6142,32,"F","BARMM","Mindanao",TRUE,0
6143,47,"M","Region 8 - E. Visayas","Visayas",FALSE,0
6144,24,"F","Region 10 - N. Mindanao","Mindanao",FALSE,1
6145,33,"M","Region 13 - Caraga","Mindanao",TRUE,1
6146,41,"M","Region 9 - Zamboanga","Mindanao",TRUE,0
6147,42,"F","Region 7 - C. Visayas","Visayas",FALSE,0
6148,21,"F","Region 13 - Caraga","Mindanao",FALSE,0
6149,29,"M","Region 4 - CALABARZON","Luzon",TRUE,0
6150,15,"M","Region 4 - CALABARZON","Luzon",TRUE,0
6151,15,"Other","CAR","Luzon",FALSE,0
6152,20,"M","Region 7 - C. Visayas","Visayas",FALSE,0
6153,27,"F","BARMM","Mindanao",FALSE,0
6154,34,"F","NCR","Luzon",FALSE,0
6155,28,"Other","Region 6 - W. Visayas","Visayas",TRUE,0
6156,30,"M","Region 3 - Central Luzon","Luzon",FALSE,0
6157,23,"M","Region 8 - E. Visayas","Visayas",TRUE,1
6158,33,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
6159,42,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
6160,36,"M","Region 13 - Caraga","Mindanao",TRUE,0
6161,30,"M","Region 7 - C. Visayas","Visayas",FALSE,0
6162,37,"M","NCR","Luzon",TRUE,0
6163,36,"F","Region 4 - CALABARZON","Luzon",FALSE,0
6164,23,"F","MIMAROPA","Luzon",FALSE,0
6165,23,"F","CAR","Luzon",FALSE,0
6166,32,"F","NCR","Luzon",TRUE,3
6167,15,"M","Region 4 - CALABARZON","Luzon",FALSE,0
6168,29,"M","Region 4 - CALABARZON","Luzon",TRUE,0
6169,36,"M","Region 3 - Central Luzon","Luzon",FALSE,0
6170,28,"F","Region 4 - CALABARZON","Luzon",TRUE,0
6171,47,"M","Region 13 - Caraga","Mindanao",FALSE,0
6172,37,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
6173,20,"M","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
6174,26,"F","Region 4 - CALABARZON","Luzon",TRUE,0
6175,40,"M","BARMM","Mindanao",FALSE,0
6176,19,"M","Region 7 - C. Visayas","Visayas",FALSE,0
6177,35,"F","Region 1 - Ilocos","Luzon",TRUE,0
6178,16,"M","NCR","Luzon",FALSE,0
6179,31,"F","Region 4 - CALABARZON","Luzon",TRUE,0
6180,21,"M","Region 9 - Zamboanga","Mindanao",FALSE,0
6181,15,"F","Region 10 - N. Mindanao","Mindanao",FALSE,1
6182,22,"M","Region 3 - Central Luzon","Luzon",TRUE,0
6183,24,"M","Region 7 - C. Visayas","Visayas",FALSE,0
6184,15,"Other","Region 9 - Zamboanga","Mindanao",FALSE,0
6185,15,"F","Region 10 - N. Mindanao","Mindanao",TRUE,0
6186,35,"M","Region 1 - Ilocos","Luzon",FALSE,0
6187,37,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
6188,15,"M","Region 10 - N. Mindanao","Mindanao",FALSE,2
6189,25,"M","Region 5 - Bicol","Luzon",TRUE,0
6190,36,"M","Region 4 - CALABARZON","Luzon",TRUE,0
6191,35,"F","Region 7 - C. Visayas","Visayas",FALSE,0
6192,19,"M","Region 4 - CALABARZON","Luzon",TRUE,0
6193,36,"F","Region 1 - Ilocos","Luzon",TRUE,0
6194,47,"M","Region 10 - N. Mindanao","Mindanao",TRUE,1
6195,41,"M","Region 8 - E. Visayas","Visayas",TRUE,0
6196,33,"M","Region 3 - Central Luzon","Luzon",TRUE,1
6197,15,"F","Region 11 - Davao","Mindanao",FALSE,0
6198,30,"M","MIMAROPA","Luzon",TRUE,0
6199,26,"M","Region 13 - Caraga","Mindanao",FALSE,0
6200,31,"M","Region 2 - Cagayan","Luzon",TRUE,0
6201,34,"M","Region 9 - Zamboanga","Mindanao",FALSE,0
6202,52,"F","BARMM","Mindanao",TRUE,0
6203,23,"F","CAR","Luzon",TRUE,1
6204,21,"F","Region 6 - W. Visayas","Visayas",FALSE,4
6205,15,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6206,27,"M","Region 13 - Caraga","Mindanao",TRUE,1
6207,25,"F","Region 5 - Bicol","Luzon",FALSE,0
6208,33,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
6209,17,"F","Region 11 - Davao","Mindanao",TRUE,1
6210,41,"F","Region 4 - CALABARZON","Luzon",FALSE,0
6211,35,"F","NCR","Luzon",FALSE,0
6212,27,"F","CAR","Luzon",TRUE,0
6213,41,"M","Region 11 - Davao","Mindanao",TRUE,0
6214,31,"F","NCR","Luzon",TRUE,0
6215,29,"F","Region 5 - Bicol","Luzon",FALSE,0
6216,28,"M","Region 6 - W. Visayas","Visayas",FALSE,0
6217,31,"M","Region 7 - C. Visayas","Visayas",FALSE,0
6218,43,"M","Region 5 - Bicol","Luzon",FALSE,0
6219,41,"F","NCR","Luzon",FALSE,0
6220,40,"M","Region 7 - C. Visayas","Visayas",TRUE,4
6221,31,"M","Region 4 - CALABARZON","Luzon",TRUE,0
6222,32,"F","Region 4 - CALABARZON","Luzon",TRUE,1
6223,23,"F","Region 6 - W. Visayas","Visayas",FALSE,0
6224,28,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6225,22,"F","NCR","Luzon",TRUE,0
6226,17,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
6227,42,"M","NCR","Luzon",TRUE,0
6228,31,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6229,43,"F","Region 4 - CALABARZON","Luzon",FALSE,0
6230,30,"F","Region 11 - Davao","Mindanao",FALSE,0
6231,21,"F","Region 8 - E. Visayas","Visayas",FALSE,0
6232,19,"F","Region 8 - E. Visayas","Visayas",TRUE,0
6233,31,"M","Region 7 - C. Visayas","Visayas",FALSE,0
6234,23,"Other","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
6235,25,"M","Region 11 - Davao","Mindanao",FALSE,0
6236,24,"F","Region 11 - Davao","Mindanao",FALSE,0
6237,17,"F","Region 6 - W. Visayas","Visayas",TRUE,0
6238,29,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
6239,24,"F","Region 3 - Central Luzon","Luzon",FALSE,1
6240,26,"M","Region 3 - Central Luzon","Luzon",FALSE,0
6241,37,"F","BARMM","Mindanao",FALSE,0
6242,35,"M","NCR","Luzon",TRUE,0
6243,17,"F","Region 5 - Bicol","Luzon",FALSE,0
6244,33,"F","Region 4 - CALABARZON","Luzon",FALSE,0
6245,33,"F","Region 2 - Cagayan","Luzon",TRUE,1
6246,27,"F","Region 1 - Ilocos","Luzon",FALSE,0
6247,29,"F","Region 4 - CALABARZON","Luzon",TRUE,0
6248,32,"F","Region 4 - CALABARZON","Luzon",TRUE,0
6249,23,"M","Region 8 - E. Visayas","Visayas",TRUE,0
6250,23,"M","CAR","Luzon",FALSE,0
6251,18,"F","Region 8 - E. Visayas","Visayas",FALSE,1
6252,28,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
6253,37,"F","Region 5 - Bicol","Luzon",FALSE,0
6254,41,"F","Region 3 - Central Luzon","Luzon",TRUE,0
6255,29,"M","Region 5 - Bicol","Luzon",TRUE,2
6256,15,"M","Region 1 - Ilocos","Luzon",TRUE,0
6257,29,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6258,31,"M","Region 9 - Zamboanga","Mindanao",TRUE,2
6259,21,"M","Region 3 - Central Luzon","Luzon",FALSE,0
6260,15,"M","Region 3 - Central Luzon","Luzon",TRUE,2
6261,15,"F","Region 11 - Davao","Mindanao",TRUE,0
6262,29,"F","Region 4 - CALABARZON","Luzon",FALSE,0
6263,41,"M","Region 4 - CALABARZON","Luzon",FALSE,0
6264,31,"F","NCR","Luzon",FALSE,3
6265,27,"M","NCR","Luzon",FALSE,0
6266,39,"M","Region 4 - CALABARZON","Luzon",TRUE,1
6267,31,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
6268,38,"F","Region 4 - CALABARZON","Luzon",TRUE,1
6269,18,"M","Region 3 - Central Luzon","Luzon",FALSE,0
6270,38,"M","Region 3 - Central Luzon","Luzon",FALSE,0
6271,23,"F","Region 4 - CALABARZON","Luzon",FALSE,0
6272,55,"M","NCR","Luzon",TRUE,1
6273,40,"M","Region 4 - CALABARZON","Luzon",FALSE,0
6274,43,"M","Region 7 - C. Visayas","Visayas",FALSE,0
6275,29,"Other","MIMAROPA","Luzon",FALSE,0
6276,26,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
6277,25,"F","Region 4 - CALABARZON","Luzon",FALSE,0
6278,46,"M","MIMAROPA","Luzon",TRUE,1
6279,43,"M","Region 4 - CALABARZON","Luzon",TRUE,0
6280,35,"M","Region 7 - C. Visayas","Visayas",TRUE,0
6281,31,"F","NCR","Luzon",TRUE,1
6282,32,"F","Region 7 - C. Visayas","Visayas",FALSE,0
6283,41,"F","NCR","Luzon",TRUE,2
6284,21,"F","BARMM","Mindanao",FALSE,0
6285,34,"F","Region 8 - E. Visayas","Visayas",FALSE,0
6286,25,"F","Region 4 - CALABARZON","Luzon",FALSE,0
6287,46,"M","Region 9 - Zamboanga","Mindanao",FALSE,0
6288,15,"M","Region 4 - CALABARZON","Luzon",TRUE,0
6289,15,"M","NCR","Luzon",TRUE,0
6290,34,"F","Region 3 - Central Luzon","Luzon",TRUE,0
6291,40,"M","NCR","Luzon",FALSE,3
6292,20,"F","Region 2 - Cagayan","Luzon",FALSE,0
6293,34,"F","Region 7 - C. Visayas","Visayas",FALSE,0
6294,41,"M","Region 7 - C. Visayas","Visayas",TRUE,0
6295,37,"F","Region 11 - Davao","Mindanao",TRUE,0
6296,37,"M","Region 3 - Central Luzon","Luzon",TRUE,0
6297,27,"Other","MIMAROPA","Luzon",TRUE,0
6298,29,"F","NCR","Luzon",TRUE,0
6299,15,"M","Region 13 - Caraga","Mindanao",TRUE,0
6300,17,"F","Region 13 - Caraga","Mindanao",FALSE,0
6301,43,"Other","Region 13 - Caraga","Mindanao",TRUE,1
6302,31,"F","Region 7 - C. Visayas","Visayas",FALSE,0
6303,40,"F","Region 1 - Ilocos","Luzon",FALSE,0
6304,18,"F","NCR","Luzon",TRUE,1
6305,41,"F","Region 8 - E. Visayas","Visayas",FALSE,0
6306,42,"M","Region 5 - Bicol","Luzon",FALSE,0
6307,17,"F","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
6308,35,"M","NCR","Luzon",TRUE,1
6309,35,"F","NCR","Luzon",TRUE,0
6310,34,"F","Region 5 - Bicol","Luzon",FALSE,0
6311,31,"M","Region 5 - Bicol","Luzon",FALSE,0
6312,37,"F","NCR","Luzon",FALSE,0
6313,39,"F","Region 2 - Cagayan","Luzon",FALSE,0
6314,22,"M","Region 10 - N. Mindanao","Mindanao",FALSE,3
6315,42,"F","Region 1 - Ilocos","Luzon",TRUE,0
6316,30,"F","Region 4 - CALABARZON","Luzon",FALSE,0
6317,43,"M","Region 6 - W. Visayas","Visayas",TRUE,1
6318,21,"M","NCR","Luzon",TRUE,0
6319,23,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
6320,22,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
6321,31,"M","Region 7 - C. Visayas","Visayas",TRUE,0
6322,29,"Other","Region 5 - Bicol","Luzon",FALSE,0
6323,41,"M","Region 8 - E. Visayas","Visayas",TRUE,3
6324,15,"F","Region 8 - E. Visayas","Visayas",FALSE,0
6325,38,"F","Region 5 - Bicol","Luzon",FALSE,0
6326,40,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6327,44,"M","NCR","Luzon",TRUE,0
6328,32,"F","Region 8 - E. Visayas","Visayas",TRUE,0
6329,45,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6330,36,"F","Region 13 - Caraga","Mindanao",TRUE,4
6331,40,"M","Region 9 - Zamboanga","Mindanao",FALSE,0
6332,15,"M","Region 4 - CALABARZON","Luzon",FALSE,0
6333,27,"M","Region 3 - Central Luzon","Luzon",FALSE,0
6334,19,"M","Region 4 - CALABARZON","Luzon",FALSE,0
6335,30,"M","Region 8 - E. Visayas","Visayas",TRUE,1
6336,48,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
6337,34,"F","NCR","Luzon",FALSE,0
6338,30,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6339,32,"F","CAR","Luzon",FALSE,0
6340,24,"M","NCR","Luzon",FALSE,0
6341,18,"F","CAR","Luzon",TRUE,2
6342,22,"Other","NCR","Luzon",TRUE,0
6343,34,"F","BARMM","Mindanao",FALSE,0
6344,15,"F","Region 6 - W. Visayas","Visayas",FALSE,0
6345,35,"M","Region 3 - Central Luzon","Luzon",TRUE,0
6346,44,"M","BARMM","Mindanao",TRUE,3
6347,36,"M","MIMAROPA","Luzon",FALSE,0
6348,47,"F","Region 5 - Bicol","Luzon",TRUE,0
6349,43,"F","Region 10 - N. Mindanao","Mindanao",TRUE,2
6350,35,"M","Region 6 - W. Visayas","Visayas",FALSE,0
6351,35,"F","CAR","Luzon",FALSE,0
6352,51,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6353,38,"M","Region 5 - Bicol","Luzon",TRUE,0
6354,34,"F","Region 4 - CALABARZON","Luzon",TRUE,0
6355,15,"F","Region 6 - W. Visayas","Visayas",TRUE,0
6356,15,"F","Region 3 - Central Luzon","Luzon",TRUE,0
6357,24,"F","Region 4 - CALABARZON","Luzon",FALSE,0
6358,44,"F","Region 10 - N. Mindanao","Mindanao",FALSE,0
6359,48,"F","Region 1 - Ilocos","Luzon",FALSE,0
6360,15,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
6361,25,"M","Region 5 - Bicol","Luzon",TRUE,0
6362,26,"M","Region 3 - Central Luzon","Luzon",FALSE,0
6363,29,"M","Region 3 - Central Luzon","Luzon",TRUE,0
6364,32,"M","Region 4 - CALABARZON","Luzon",FALSE,0
6365,16,"F","Region 8 - E. Visayas","Visayas",FALSE,0
6366,32,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
6367,24,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6368,49,"F","Region 11 - Davao","Mindanao",FALSE,0
6369,36,"M","NCR","Luzon",FALSE,0
6370,34,"F","Region 4 - CALABARZON","Luzon",FALSE,0
6371,24,"M","Region 3 - Central Luzon","Luzon",FALSE,0
6372,48,"M","BARMM","Mindanao",TRUE,1
6373,36,"F","Region 10 - N. Mindanao","Mindanao",TRUE,0
6374,15,"M","Region 3 - Central Luzon","Luzon",TRUE,0
6375,29,"F","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
6376,30,"M","BARMM","Mindanao",FALSE,0
6377,28,"M","Region 8 - E. Visayas","Visayas",TRUE,0
6378,21,"F","Region 3 - Central Luzon","Luzon",TRUE,2
6379,26,"M","Region 6 - W. Visayas","Visayas",FALSE,0
6380,34,"M","Region 1 - Ilocos","Luzon",FALSE,0
6381,39,"M","Region 2 - Cagayan","Luzon",FALSE,0
6382,39,"F","NCR","Luzon",FALSE,0
6383,50,"F","Region 1 - Ilocos","Luzon",TRUE,1
6384,49,"M","BARMM","Mindanao",FALSE,0
6385,19,"M","Region 12 - SOCCKSARGEN","Mindanao",FALSE,0
6386,47,"M","Region 6 - W. Visayas","Visayas",TRUE,0
6387,26,"F","Region 6 - W. Visayas","Visayas",FALSE,0
6388,24,"F","Region 9 - Zamboanga","Mindanao",FALSE,0
6389,44,"M","Region 1 - Ilocos","Luzon",FALSE,0
6390,37,"M","BARMM","Mindanao",FALSE,0
6391,15,"M","Region 4 - CALABARZON","Luzon",TRUE,1
6392,47,"M","Region 10 - N. Mindanao","Mindanao",FALSE,0
6393,24,"F","NCR","Luzon",TRUE,0
6394,34,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6395,30,"M","MIMAROPA","Luzon",FALSE,0
6396,22,"F","Region 3 - Central Luzon","Luzon",TRUE,0
6397,21,"M","Region 1 - Ilocos","Luzon",TRUE,0
6398,50,"F","Region 13 - Caraga","Mindanao",TRUE,2
6399,32,"M","Region 10 - N. Mindanao","Mindanao",TRUE,0
6400,22,"F","Region 6 - W. Visayas","Visayas",FALSE,0
6401,15,"M","BARMM","Mindanao",FALSE,0
6402,28,"M","Region 3 - Central Luzon","Luzon",FALSE,0
6403,33,"M","Region 3 - Central Luzon","Luzon",FALSE,0
6404,24,"M","Region 1 - Ilocos","Luzon",TRUE,0
6405,31,"F","Region 4 - CALABARZON","Luzon",FALSE,0
6406,48,"F","Region 4 - CALABARZON","Luzon",FALSE,0
6407,21,"M","Region 12 - SOCCKSARGEN","Mindanao",TRUE,0
6408,46,"F","Region 8 - E. Visayas","Visayas",FALSE,0
6409,34,"F","Region 7 - C. Visayas","Visayas",FALSE,0
6410,23,"F","Region 4 - CALABARZON","Luzon",FALSE,0
6411,16,"F","Region 3 - Central Luzon","Luzon",FALSE,0
6412,15,"M","Region 3 - Central Luzon","Luzon",FALSE,0
6413,25,"M","Region 3 - Central Luzon","Luzon",FALSE,0
